I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.311,,,,,0.094,0.297,0.556,,,
,0.262,,,,,0.11,0.291,0.529,,,
,0.295,,,,,0.1,0.287,0.546,,,
,0.252,,,,,0.108,0.273,0.518,,,
,0.284,,,,,0.101,0.272,0.525,,,
,0.239,,,,,0.105,0.256,0.482,,,
,0.266,,,,,0.096,0.258,0.485,,,
,0.219,,,,,0.103,0.246,0.442,,,
,0.237,,,,,0.096,0.248,0.436,,,
,0.184,,,,,0.101,0.235,0.391,,,
,0.206,,,,,0.091,0.238,0.385,,,
,0.15,,,,,0.098,0.217,0.331,,,
,0.168,,,,,0.091,0.212,0.32,,,
,0.115,,,,,0.098,0.19,0.277,,,
,0.136,,,,,0.09,0.185,0.283,,,
,0.084,,,,,0.089,0.163,0.246,,,
,0.109,,,,,0.079,0.154,0.248,,,
,0.06,,,,,0.082,0.131,0.198,,,
,0.085,,,,,0.071,0.125,0.197,,,
,0.046,,,,,0.072,0.114,0.151,,,
,0.083,,,,,0.06,0.117,0.158,,,
,0.046,,,,,0.064,0.106,0.119,,,
,0.083,,,,,0.052,0.109,0.126,,,
,0.046,,,,,0.056,0.098,0.09,,,
,0.083,,,,,0.044,0.1,0.101,,,
,0.046,,,,,0.049,0.082,0.066,,,
,0.083,,,,,0.039,0.081,0.078,,,
,0.046,,,,,0.043,0.066,0.053,,,
,0.083,,,,,0.033,0.065,0.073,,,
,0.046,,,,,0.037,0.051,0.048,,,
,0.077,,,,,0.029,0.055,0.068,,,
,0.028,,,,,0.03,0.043,0.042,,,
,0.056,,,,,0.021,0.047,0.063,,,
,0.006,,,,,0.025,0.033,0.037,,,
,0.04,,,,,0.015,0.036,0.058,,,
,0.0,,,,,0.021,0.026,0.031,,,
,0.04,,,,,0.009,0.028,0.052,,,
,0.0,,,,,0.034,0.037,0.026,,,
,0.037,,,,,0.026,0.055,0.047,,,
,-0.006,,,,,0.029,0.044,0.02,,,
,0.036,,,,,0.017,0.054,0.058,,,
,-0.006,,,,,0.026,0.045,0.03,,,
,0.037,,,,,0.047,0.054,0.074,,,
,0.015,,,,,0.054,0.045,0.054,,,
,0.074,,,,,0.046,0.054,0.076,,,
,0.036,,,,,0.05,0.045,0.05,,,
,0.068,,,,,0.04,0.054,0.071,,,
,0.023,,,,,0.048,0.045,0.047,,,
,0.057,,,,,0.035,0.054,0.066,,,
,0.013,,,,,0.044,0.045,0.043,,,
,0.044,,,,,0.035,0.055,0.066,,,
,0.022,,,,,0.038,0.043,0.037,,,
,0.088,,,,,0.031,0.048,0.063,,,
,0.017,,,,,0.036,0.041,0.034,,,
,0.054,,,,,0.025,0.047,0.058,,,
,-0.013,,,,,0.033,0.035,0.03,,,
,0.056,,,,,0.033,0.044,0.068,,,
,0.007,,,,,0.057,0.035,0.055,,,
,0.038,,,,,0.043,0.041,0.076,,,
,-0.027,,,,,0.056,0.029,0.052,,,
,0.008,,,,,0.043,0.04,0.078,,,
,-0.021,,,,,0.056,0.028,0.05,,,
,0.058,,,,,0.043,0.034,0.072,,,
,0.012,,,,,0.056,0.025,0.046,,,
,0.042,,,,,0.043,0.034,0.073,,,
,-0.022,,,,,0.056,0.022,0.045,,,
,0.009,,,,,0.042,0.026,0.069,,,
,-0.023,,,,,0.057,0.014,0.04,,,
,0.045,,,,,0.042,0.022,0.069,,,
,-0.041,,,,,0.057,0.009,0.039,,,
,0.071,,,,,0.041,0.017,0.07,,,
,0.007,,,,,0.053,0.003,0.034,,,
,0.07,,,,,0.036,0.012,0.062,,,
,0.0,,,,,0.053,-0.004,0.025,,,
,0.067,,,,,0.035,0.006,0.056,,,
,-0.011,,,,,0.051,-0.009,0.015,,,
,0.064,,,,,0.029,0.001,0.049,,,
,-0.028,,,,,0.051,-0.015,0.005,,,
,0.026,,,,,0.028,-0.003,0.045,,,
,-0.072,,,,,0.051,-0.012,0.003,,,
,0.035,,,,,0.02,0.005,0.048,,,
,-0.046,,,,,0.05,-0.007,0.0,,,
,0.041,,,,,0.017,0.011,0.05,,,
,-0.084,,,,,0.054,-0.003,-0.008,,,
,0.071,,,,,0.013,0.017,0.051,,,
,-0.052,,,,,0.059,0.001,-0.015,,,
,0.132,,,,,0.005,0.025,0.059,,,
,-0.043,,,,,0.07,0.003,-0.025,,,
,0.156,,,,,-0.013,0.027,0.072,,,
,-0.117,,,,,0.093,0.001,-0.054,,,
,0.231,,,,,-0.061,0.024,0.155,,,
,-0.512,,,,,0.442,0.065,-0.245,,,
,3.731,,,,,0.055,1.169,1.565,,,
,1.633,,,,,-0.185,0.408,0.7,,,
,-0.137,,,,,0.063,0.004,-0.005,,,
,0.252,,,,,-0.048,0.061,0.144,,,
,-0.052,,,,,0.022,0.009,0.01,,,
,0.163,,,,,-0.048,0.04,0.095,,,
,-0.004,,,,,0.009,0.013,0.014,,,
,0.127,,,,,-0.022,0.028,0.065,,,
,0.011,,,,,0.0,0.006,0.011,,,
,0.111,,,,,-0.049,0.014,0.047,,,
,0.023,,,,,-0.036,-0.002,0.006,,,
,0.096,,,,,-0.066,0.002,0.032,,,
,0.027,,,,,-0.051,-0.015,-0.002,,,
,0.089,,,,,-0.103,-0.015,0.018,,,
,0.027,,,,,-0.075,-0.03,-0.011,,,
,0.081,,,,,-0.112,-0.049,0.005,,,
,0.028,,,,,-0.081,-0.051,-0.02,,,
,0.091,,,,,-0.079,-0.034,0.005,,,
,0.087,,,,,-0.043,-0.034,-0.004,,,
,0.113,,,,,-0.045,-0.019,0.019,,,
,0.078,,,,,-0.023,-0.022,0.012,,,
,0.104,,,,,-0.034,-0.016,0.032,,,
,0.074,,,,,-0.013,-0.022,0.017,,,
,0.097,,,,,-0.023,-0.017,0.032,,,
,0.067,,,,,-0.007,-0.022,0.016,,,
,0.088,,,,,-0.021,-0.017,0.026,,,
,0.062,,,,,-0.008,-0.02,0.01,,,
,0.092,,,,,-0.019,-0.01,0.021,,,
,0.067,,,,,-0.003,-0.019,0.008,,,
,0.098,,,,,-0.016,-0.01,0.016,,,
,0.072,,,,,-0.003,-0.019,0.002,,,
,0.104,,,,,-0.016,-0.01,0.012,,,
,0.074,,,,,0.0,-0.019,-0.002,,,
,0.103,,,,,-0.011,-0.016,0.01,,,
,0.064,,,,,0.001,-0.04,-0.009,,,
,0.098,,,,,-0.011,-0.02,0.009,,,
,0.052,,,,,0.001,-0.038,-0.017,,,
,0.096,,,,,-0.007,-0.012,0.008,,,
,0.035,,,,,0.01,-0.039,-0.028,,,
,0.106,,,,,0.0,0.0,0.011,,,
,0.047,,,,,0.02,-0.044,-0.046,,,
,0.158,,,,,0.004,0.023,0.03,,,
,-0.059,,,,,0.031,-0.081,-0.079,,,
,0.073,,,,,0.159,0.227,0.011,,,
,3.098,,,,,-0.451,1.029,1.77,,,
,0.838,,,,,-0.115,0.234,0.405,,,
,0.39,,,,,-0.021,0.147,0.222,,,
,0.163,,,,,-0.001,0.027,0.075,,,
,0.143,,,,,-0.013,0.037,0.066,,,
,0.042,,,,,-0.012,-0.02,-0.029,,,
,0.067,,,,,-0.02,-0.008,-0.017,,,
,-0.033,,,,,-0.025,-0.062,-0.103,,,
,-0.071,,,,,-0.029,-0.055,-0.123,,,
,-0.092,,,,,-0.017,-0.054,-0.135,,,
,-0.136,,,,,0.015,-0.007,-0.093,,,
,-0.248,,,,,0.027,0.005,-0.101,,,
,-0.196,,,,,0.059,0.081,-0.065,,,
,-0.25,,,,,0.076,0.101,-0.081,,,
,-0.288,,,,,0.078,0.135,-0.055,,,
,-0.38,,,,,0.107,0.141,-0.068,,,
,-0.365,,,,,0.149,0.199,-0.049,,,
,-0.437,,,,,0.148,0.182,-0.128,,,
,-0.478,,,,,0.143,0.197,-0.154,,,
,-0.545,,,,,0.137,0.183,-0.206,,,
,-0.51,,,,,0.123,0.19,-0.246,,,
,-0.58,,,,,0.062,0.127,-0.367,,,
,-0.577,,,,,0.012,0.079,-0.443,,,
,-0.623,,,,,-0.062,-0.061,-0.636,,,
,-0.586,,,,,-0.091,-0.197,-0.795,,,
,-0.633,,,,,-0.093,-0.249,-0.895,,,
,-0.653,,,,,-0.111,-0.285,-0.96,,,
,-0.767,,,,,-0.101,-0.4,-1.109,,,
,-0.761,,,,,-0.08,-0.496,-1.233,,,
,-0.843,,,,,-0.072,-0.57,-1.329,,,
,-0.863,,,,,-0.032,-0.57,-1.365,,,
,-0.958,,,,,0.092,-0.579,-1.409,,,
,-0.912,,,,,0.197,-0.586,-1.418,,,
,-0.917,,,,,0.106,-0.726,-1.439,,,
,-0.845,,,,,-0.087,-0.816,-1.389,,,
,-0.788,,,,,-0.198,-0.824,-1.283,,,
,-0.646,,,,,,,,-1.109,-0.623,-0.331
,-0.568,,,,,,,,-0.982,-0.529,-0.264
,-0.462,,,,,,,,-0.855,-0.429,-0.185
,-0.419,,,,,,,,-0.795,-0.383,-0.168
,-0.322,,,,,,,,-0.701,-0.307,-0.14
,-0.31,,,,,,,,-0.659,-0.286,-0.135
,-0.259,,,,,,,,-0.59,-0.257,-0.108
,-0.249,,,,,,,,-0.547,-0.25,-0.107
,-0.177,,,,,,,,-0.444,-0.219,-0.084
,-0.183,,,,,,,,-0.371,-0.205,-0.083
,-0.12,,,,,,,,-0.25,-0.145,-0.06
,-0.083,,,,,,,,-0.167,-0.105,-0.062
,-0.009,,,,,,,,-0.061,-0.04,-0.045
,-0.02,,,,,,,,-0.048,-0.043,-0.051
,0.041,,,,,,,,0.016,-0.015,-0.033
,0.041,,,,,,,,0.042,-0.019,-0.041
,0.061,,,,,,,,0.11,0.009,-0.02
,0.024,,,,,,,,0.102,0.003,-0.025
,0.043,,,,,,,,0.108,0.03,-0.004
,0.024,,,,,,,,0.088,0.024,-0.01
,0.12,,,,,,,,0.139,0.059,0.004
,0.088,,,,,,,,0.12,0.053,-0.003
,0.121,,,,,,,,0.149,0.068,0.012
,0.085,,,,,,,,0.15,0.057,0.005
,0.116,,,,,,,,0.17,0.073,0.019
,0.083,,,,,,,,0.157,0.063,0.025
,0.111,,,,,,,,0.179,0.076,0.047
,0.078,,,,,,,,0.174,0.077,0.032
,0.11,,,,,,,,0.195,0.098,0.046
,0.073,,,,,,,,0.174,0.081,0.033
,0.106,,,,,,,,0.195,0.098,0.046
,0.07,,,,,,,,0.174,0.081,0.032
,0.1,,,,,,,,0.195,0.098,0.048
,0.068,,,,,,,,0.174,0.081,0.038
,0.102,,,,,,,,0.196,0.098,0.051
,0.075,,,,,,,,0.171,0.08,0.038
,0.111,,,,,,,,0.214,0.104,0.051
,0.089,,,,,,,,0.233,0.096,0.038
,0.139,,,,,,,,0.252,0.104,0.051
,0.114,,,,,,,,0.237,0.084,0.038
,0.171,,,,,,,,0.259,0.094,0.052
,0.128,,,,,,,,0.242,0.077,0.037
,0.143,,,,,,,,0.265,0.105,0.052
,0.095,,,,,,,,0.244,0.1,0.033
,0.124,,,,,,,,0.269,0.127,0.047
,0.147,,,,,,,,0.26,0.134,0.049
,0.197,,,,,,,,0.3,0.154,0.069
,0.156,,,,,,,,0.294,0.144,0.06
,0.193,,,,,,,,0.325,0.163,0.076
,0.156,,,,,,,,0.31,0.151,0.063
,0.188,,,,,,,,0.34,0.171,0.08
,0.156,,,,,,,,0.341,0.16,0.071
,0.241,,,,,,,,0.369,0.178,0.085
,0.224,,,,,,,,0.356,0.161,0.067
,0.256,,,,,,,,0.388,0.19,0.082
,0.222,,,,,,,,0.389,0.176,0.067
,0.257,,,,,,,,0.418,0.193,0.082
,0.222,,,,,,,,0.402,0.175,0.067
,0.256,,,,,,,,0.445,0.2,0.083
,0.23,,,,,,,,0.429,0.193,0.089
,0.284,,,,,,,,0.478,0.214,0.113
,0.245,,,,,,,,0.464,0.201,0.103
,0.284,,,,,,,,0.51,0.232,0.121
,0.28,,,,,,,,0.494,0.216,0.107
,0.327,,,,,,,,0.516,0.233,0.122
,0.283,,,,,,,,0.491,0.215,0.111
,0.325,,,,,,,,0.532,0.234,0.127
,0.284,,,,,,,,0.527,0.215,0.112
,0.325,,,,,,,,0.543,0.236,0.124
,0.285,,,,,,,,0.525,0.228,0.106
,0.313,,,,,,,,0.543,0.239,0.119
,0.252,,,,,,,,0.503,0.212,0.101
,0.275,,,,,,,,0.508,0.228,0.114
,0.215,,,,,,,,0.471,0.201,0.095
,0.256,,,,,,,,0.475,0.212,0.108
,0.212,,,,,,,,0.433,0.188,0.09
,0.257,,,,,,,,0.44,0.202,0.103
,0.207,,,,,,,,0.401,0.178,0.084
,0.221,,,,,,,,0.401,0.192,0.098
,0.143,,,,,,,,0.344,0.163,0.077
,0.166,,,,,,,,0.341,0.165,0.082
,0.106,,,,,,,,0.288,0.126,0.058
,0.136,,,,,,,,0.289,0.127,0.067
,0.072,,,,,,,,0.243,0.091,0.042
,0.141,,,,,,,,0.252,0.098,0.051
,0.101,,,,,,,,0.214,0.064,0.026
,0.119,,,,,,,,0.211,0.072,0.035
,0.055,,,,,,,,0.153,0.043,0.011
,0.078,,,,,,,,0.156,0.059,0.029
,0.025,,,,,,,,0.105,0.034,0.01
,0.066,,,,,,,,0.11,0.052,0.029
,0.017,,,,,,,,0.072,0.025,0.007
,0.057,,,,,,,,0.092,0.041,0.023
,0.004,,,,,,,,0.057,0.015,0.005
,0.049,,,,,,,,0.075,0.033,0.024
,-0.007,,,,,,,,0.034,0.007,0.004
,0.028,,,,,,,,0.051,0.026,0.019
,-0.033,,,,,,,,0.008,0.003,0.0
,0.006,,,,,,,,0.037,0.026,0.019
,-0.04,,,,,,,,0.01,-0.002,0.0
,0.014,,,,,,,,0.039,0.021,0.019
,-0.036,,,,,,,,0.009,-0.001,-0.005
,0.02,,,,,,,,0.04,0.02,0.01
,-0.029,,,,,,,,0.009,-0.007,-0.01
,0.03,,,,,,,,0.04,0.018,0.005
,-0.056,,,,,,,,0.009,-0.008,-0.019
,-0.027,,,,,,,,0.041,0.013,0.0
,-0.07,,,,,,,,0.008,-0.013,-0.02
,-0.015,,,,,,,,0.041,0.013,0.0
,-0.06,,,,,,,,0.008,-0.015,-0.02
,-0.023,,,,,,,,0.041,0.008,0.001
,-0.075,,,,,,,,0.007,-0.018,-0.021
,-0.011,,,,,,,,0.046,0.008,0.001
,-0.065,,,,,,,,0.012,-0.018,-0.021
,0.0,,,,,,,,0.047,0.008,0.001
,-0.055,,,,,,,,0.011,-0.018,-0.021
,0.01,,,,,,,,0.048,0.006,0.001
,-0.045,,,,,,,,0.011,-0.025,-0.022
,0.025,,,,,,,,0.049,0.005,0.002
,-0.029,,,,,,,,0.016,-0.025,-0.022
,0.035,,,,,,,,0.054,0.005,0.001
,-0.057,,,,,,,,0.015,-0.025,-0.027
,-0.015,,,,,,,,0.055,0.005,-0.002
,-0.089,,,,,,,,0.014,-0.022,-0.025
,-0.004,,,,,,,,0.055,0.017,0.003
,-0.065,,,,,,,,0.013,-0.012,-0.023
,0.02,,,,,,,,0.05,0.028,0.009
,-0.048,,,,,,,,0.003,-0.012,-0.019
,0.028,,,,,,,,0.046,0.023,0.01
,-0.044,,,,,,,,-0.002,-0.015,-0.014
,0.032,,,,,,,,0.039,0.018,0.015
,-0.102,,,,,,,,-0.008,-0.018,-0.015
,-0.031,,,,,,,,0.035,0.015,0.011
,-0.108,,,,,,,,-0.018,-0.025,-0.024
,-0.019,,,,,,,,0.03,0.015,0.003
,-0.103,,,,,,,,-0.024,-0.03,-0.032
,-0.009,,,,,,,,0.026,0.011,0.0
,-0.097,,,,,,,,-0.032,-0.033,-0.04
,0.002,,,,,,,,0.012,0.007,-0.007
,-0.089,,,,,,,,-0.046,-0.037,-0.048
,0.016,,,,,,,,0.015,0.007,-0.009
,-0.081,,,,,,,,-0.045,-0.044,-0.044
,0.028,,,,,,,,0.016,0.0,0.0
,-0.078,,,,,,,,-0.047,-0.051,-0.037
,0.041,,,,,,,,0.019,-0.002,0.004
,-0.079,,,,,,,,-0.05,-0.062,-0.059
,0.003,,,,,,,,0.024,-0.005,-0.023
,-0.132,,,,,,,,-0.047,-0.061,-0.071
,0.012,,,,,,,,0.03,0.001,-0.018
,-0.128,,,,,,,,-0.052,-0.062,-0.071
,0.031,,,,,,,,0.034,0.011,-0.009
,-0.13,,,,,,,,-0.057,-0.063,-0.072
,0.047,,,,,,,,0.041,0.02,0.0
,-0.145,,,,,,,,-0.065,-0.064,-0.072
,0.064,,,,,,,,0.051,0.028,0.006
,-0.167,,,,,,,,-0.077,-0.069,-0.076
,0.093,,,,,,,,0.066,0.045,0.021
,-0.206,,,,,,,,-0.11,-0.083,-0.088
,0.149,,,,,,,,0.077,0.073,0.047
,-0.292,,,,,,,,-0.158,-0.116,-0.116
,0.303,,,,,,,,0.166,0.137,0.102
,-0.652,,,,,,,,-0.352,-0.263,-0.25
,1.198,,,,,,,,0.213,0.468,0.432
,3.507,,,,,,,,1.575,1.402,1.264
,-0.062,,,,,,,,-0.051,-0.02,-0.034
,0.255,,,,,,,,0.13,0.108,0.076
,-0.109,,,,,,,,-0.045,-0.026,-0.049
,0.132,,,,,,,,0.076,0.072,0.038
,-0.087,,,,,,,,-0.022,-0.005,-0.032
,0.078,,,,,,,,0.047,0.049,0.015
,-0.042,,,,,,,,-0.013,0.006,-0.029
,0.059,,,,,,,,0.026,0.039,0.003
,-0.042,,,,,,,,-0.011,0.009,-0.029
,0.045,,,,,,,,0.009,0.027,-0.01
,0.004,,,,,,,,-0.011,0.015,-0.028
,0.041,,,,,,,,-0.014,0.018,-0.021
,0.006,,,,,,,,-0.03,0.014,-0.022
,0.086,,,,,,,,-0.024,0.013,-0.006
,0.064,,,,,,,,-0.022,0.018,-0.001
,0.081,,,,,,,,-0.024,0.009,0.006
,0.072,,,,,,,,-0.013,0.021,0.008
,0.067,,,,,,,,-0.025,0.006,-0.007
,0.049,,,,,,,,-0.003,0.024,-0.003
,0.026,,,,,,,,-0.028,0.003,-0.02
,0.024,,,,,,,,0.001,0.028,-0.014
,-0.006,,,,,,,,-0.026,0.0,-0.038
,0.019,,,,,,,,0.008,0.031,-0.017
,-0.008,,,,,,,,-0.026,-0.003,-0.035
,0.058,,,,,,,,0.018,0.035,-0.009
,0.009,,,,,,,,-0.031,-0.007,-0.033
,0.052,,,,,,,,0.02,0.039,0.0
,-0.012,,,,,,,,-0.044,-0.011,-0.032
,0.051,,,,,,,,0.018,0.042,0.008
,-0.036,,,,,,,,-0.059,-0.022,-0.03
,0.046,,,,,,,,0.018,0.044,0.018
,-0.061,,,,,,,,-0.077,-0.036,-0.03
,0.032,,,,,,,,0.021,0.05,0.029
,-0.106,,,,,,,,-0.098,-0.051,-0.032
,0.043,,,,,,,,0.03,0.058,0.044
,-0.121,,,,,,,,-0.116,-0.072,-0.04
,0.081,,,,,,,,0.065,0.075,0.054
,-0.153,,,,,,,,-0.144,-0.105,-0.067
,0.147,,,,,,,,0.125,0.113,0.075
,-0.238,,,,,,,,-0.221,-0.177,-0.121
,0.31,,,,,,,,0.298,0.261,0.165
,-0.706,,,,,,,,-0.705,-0.56,-0.361
,1.978,,,,,,,,0.767,0.645,0.729
,2.428,,,,,,,,1.582,1.327,1.061
,0.119,,,,,,,,-0.001,0.013,0.034
,0.48,,,,,,,,0.358,0.301,0.21
,-0.074,,,,,,,,-0.07,-0.044,-0.036
,0.158,,,,,,,,0.167,0.166,0.113
,-0.14,,,,,,,,-0.104,-0.042,-0.03
,0.053,,,,,,,,0.051,0.094,0.065
,-0.208,,,,,,,,-0.18,-0.057,-0.042
,-0.03,,,,,,,,-0.06,0.046,0.023
,-0.223,,,,,,,,-0.186,-0.077,-0.065
,-0.14,,,,,,,,-0.065,0.011,-0.009
,-0.254,,,,,,,,-0.167,-0.068,-0.066
,-0.218,,,,,,,,-0.07,-0.007,-0.022
,-0.388,,,,,,,,-0.19,-0.121,-0.117
,-0.316,,,,,,,,-0.153,-0.09,-0.092
,-0.488,,,,,,,,-0.26,-0.184,-0.156
,-0.441,,,,,,,,-0.213,-0.157,-0.142
,-0.552,,,,,,,,-0.358,-0.245,-0.2
,-0.476,,,,,,,,-0.319,-0.208,-0.168
,-0.563,,,,,,,,-0.442,-0.275,-0.2
,-0.514,,,,,,,,-0.432,-0.226,-0.171
,-0.646,,,,,,,,-0.564,-0.271,-0.204
,-0.604,,,,,,,,-0.619,-0.25,-0.176
,-0.668,,,,,,,,-0.838,-0.352,-0.203
,-0.685,,,,,,,,-0.892,-0.369,-0.207
,-0.754,,,,,,,,-1.025,-0.456,-0.258
,-0.735,,,,,,,,-1.063,-0.472,-0.258
,-0.832,,,,,,,,-1.231,-0.597,-0.333
,-0.774,,,,,,,,-1.31,-0.628,-0.32
,-0.862,,,,,,,,-1.401,-0.711,-0.367
,-0.867,,,,,,,,-1.436,-0.756,-0.402
,-0.976,,,,,,,,-1.549,-0.86,-0.483
,-0.942,,,,,,,,-1.518,-0.815,-0.456
,-0.942,,,,,,,,-1.499,-0.832,-0.461
,-0.835,,,,,,,,-1.329,-0.757,-0.418
,-0.787,,,,,,,,-1.193,-0.674,-0.376
,-0.613,,,,,,,,-1.014,-0.538,-0.292
,-0.542,,,,,,,,-0.918,-0.462,-0.233
,-0.434,,,,,,,,-0.8,-0.373,-0.178
,-0.419,,,,,,,,-0.751,-0.345,-0.162
,-0.344,,,,,,,,-0.653,-0.275,-0.111
,-0.338,,,,,,,,-0.606,-0.278,-0.118
,-0.277,,,,,,,,-0.531,-0.238,-0.095
,-0.238,,,,,,,,-0.495,-0.239,-0.102
,-0.184,,,,,,,,-0.391,-0.197,-0.084
,-0.166,,,,,,,,-0.309,-0.171,-0.078
,-0.108,,,,,,,,-0.193,-0.107,-0.051
,-0.088,,,,,,,,-0.119,-0.091,-0.045
,0.003,,,,,,,,-0.055,-0.052,-0.025
,-0.002,,,,,,,,-0.04,-0.043,-0.034
,0.033,,,,,,,,0.043,-0.01,-0.025
,-0.006,,,,,,,,0.036,-0.008,-0.034
,-0.018,,,,,,,,0.088,0.02,-0.025
,0.006,,,,,,,,0.095,0.03,-0.034
,0.042,,,,,,,,0.117,0.041,-0.026
,0.048,,,,,,,,0.093,0.028,-0.033
,0.073,,,,,,,,0.109,0.032,-0.025
,0.059,,,,,,,,0.115,0.036,-0.014
,0.069,,,,,,,,0.147,0.073,0.011
,0.079,,,,,,,,0.14,0.066,0.026
,0.092,,,,,,,,0.162,0.081,0.049
,0.069,,,,,,,,0.148,0.069,0.047
,0.073,,,,,,,,0.167,0.08,0.052
,0.054,,,,,,,,0.153,0.069,0.047
,0.06,,,,,,,,0.172,0.079,0.052
,0.043,,,,,,,,0.156,0.07,0.052
,0.077,,,,,,,,0.185,0.079,0.057
,0.089,,,,,,,,0.18,0.07,0.053
,0.112,,,,,,,,0.189,0.079,0.056
,0.108,,,,,,,,0.18,0.071,0.056
,0.098,,,,,,,,0.19,0.079,0.062
,0.091,,,,,,,,0.191,0.081,0.058
,0.086,,,,,,,,0.217,0.1,0.061
,0.115,,,,,,,,0.203,0.093,0.058
,0.138,,,,,,,,0.209,0.097,0.064
,0.134,,,,,,,,0.195,0.088,0.064
,0.131,,,,,,,,0.218,0.091,0.068
,0.13,,,,,,,,0.22,0.083,0.069
,0.125,,,,,,,,0.214,0.084,0.073
,0.125,,,,,,,,0.228,0.097,0.075
,0.127,,,,,,,,0.262,0.141,0.073
,0.176,,,,,,,,0.271,0.137,0.066
,0.196,,,,,,,,0.298,0.141,0.062
,0.195,,,,,,,,0.294,0.138,0.059
,0.187,,,,,,,,0.306,0.141,0.051
,0.191,,,,,,,,0.303,0.139,0.049
,0.181,,,,,,,,0.306,0.139,0.043
,0.187,,,,,,,,0.331,0.166,0.09
,0.174,,,,,,,,0.357,0.189,0.116
,0.183,,,,,,,,0.336,0.182,0.114
,0.165,,,,,,,,0.347,0.187,0.115
,0.221,,,,,,,,0.373,0.183,0.115
,0.24,,,,,,,,0.405,0.186,0.114
,0.241,,,,,,,,0.407,0.183,0.115
,0.237,,,,,,,,0.42,0.188,0.114
,0.243,,,,,,,,0.434,0.195,0.115
,0.236,,,,,,,,0.443,0.204,0.113
,0.242,,,,,,,,0.449,0.211,0.116
,0.248,,,,,,,,0.499,0.23,0.113
,0.285,,,,,,,,0.503,0.23,0.116
,0.267,,,,,,,,0.51,0.225,0.113
,0.279,,,,,,,,0.512,0.222,0.116
,0.262,,,,,,,,0.514,0.216,0.113
,0.274,,,,,,,,0.503,0.215,0.116
,0.257,,,,,,,,0.497,0.212,0.113
,0.271,,,,,,,,0.492,0.208,0.115
,0.242,,,,,,,,0.486,0.203,0.107
,0.25,,,,,,,,0.477,0.201,0.11
,0.22,,,,,,,,0.473,0.194,0.102
,0.229,,,,,,,,0.459,0.197,0.105
,0.197,,,,,,,,0.442,0.208,0.096
,0.212,,,,,,,,0.428,0.192,0.103
,0.181,,,,,,,,0.409,0.169,0.089
,0.191,,,,,,,,0.374,0.152,0.088
,0.151,,,,,,,,0.342,0.134,0.073
,0.16,,,,,,,,0.312,0.131,0.077
,0.122,,,,,,,,0.287,0.118,0.062
,0.136,,,,,,,,0.264,0.115,0.066
,0.097,,,,,,,,0.242,0.103,0.054
,0.113,,,,,,,,0.224,0.105,0.056
,0.072,,,,,,,,0.202,0.095,0.043
,0.081,,,,,,,,0.184,0.097,0.048
,0.036,,,,,,,,0.157,0.08,0.033
,0.05,,,,,,,,0.136,0.074,0.034
,0.005,,,,,,,,0.111,0.055,0.019
,0.03,,,,,,,,0.096,0.051,0.025
,-0.011,,,,,,,,0.071,0.037,0.004
,0.017,,,,,,,,0.058,0.036,0.01
,-0.026,,,,,,,,0.042,0.021,-0.004
,0.0,,,,,,,,0.037,0.026,0.005
,-0.045,,,,,,,,0.02,0.013,-0.01
,-0.012,,,,,,,,0.02,0.018,0.0
,-0.083,,,,,,,,0.011,0.005,-0.015
,-0.04,,,,,,,,0.018,0.01,-0.003
,-0.038,,,,,,,,0.005,-0.002,-0.018
,-0.009,,,,,,,,0.014,0.004,-0.01
,-0.042,,,,,,,,0.002,-0.014,-0.027
,-0.005,,,,,,,,0.009,-0.006,-0.017
,-0.053,,,,,,,,0.0,-0.021,-0.028
,-0.029,,,,,,,,0.006,-0.016,-0.012
,-0.07,,,,,,,,-0.005,-0.033,-0.027
,-0.029,,,,,,,,0.005,-0.023,-0.012
,-0.072,,,,,,,,-0.011,-0.031,-0.026
,-0.034,,,,,,,,0.001,-0.017,-0.005
,-0.074,,,,,,,,-0.011,-0.026,-0.024
,-0.043,,,,,,,,0.006,-0.013,-0.004
,-0.11,,,,,,,,-0.007,-0.024,-0.025
,-0.039,,,,,,,,0.008,-0.007,0.016
,-0.076,,,,,,,,-0.001,-0.022,-0.023
,-0.007,,,,,,,,0.011,-0.001,-0.03
,-0.032,,,,,,,,0.001,-0.017,-0.042
,0.031,,,,,,,,0.018,0.004,-0.026
,-0.05,,,,,,,,0.001,-0.014,-0.044
,-0.006,,,,,,,,0.022,0.008,-0.025
,-0.089,,,,,,,,0.006,-0.009,-0.045
,-0.016,,,,,,,,0.025,0.008,-0.024
,-0.072,,,,,,,,0.01,-0.015,-0.043
,0.01,,,,,,,,0.029,0.004,-0.017
,-0.052,,,,,,,,0.009,-0.022,-0.042
,0.017,,,,,,,,0.025,0.002,-0.017
,-0.06,,,,,,,,0.004,-0.027,-0.043
,0.015,,,,,,,,0.026,-0.001,-0.016
,-0.073,,,,,,,,0.003,-0.03,-0.043
,-0.001,,,,,,,,0.026,-0.006,-0.011
,-0.081,,,,,,,,0.002,-0.037,-0.039
,0.003,,,,,,,,0.026,-0.01,-0.005
,-0.082,,,,,,,,-0.004,-0.041,-0.035
,0.013,,,,,,,,0.024,-0.013,0.001
,-0.085,,,,,,,,-0.005,-0.047,-0.031
,0.024,,,,,,,,0.025,-0.009,0.008
