I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
,0.319,,,,,,,,0.4,0.339,0.259
,0.32,,,,,,,,0.4,0.341,0.261
,0.319,,,,,,,,0.401,0.342,0.262
,0.32,,,,,,,,0.405,0.345,0.264
,0.322,,,,,,,,0.411,0.348,0.269
,0.326,,,,,,,,0.417,0.352,0.273
,0.333,,,,,,,,0.42,0.355,0.274
,0.34,,,,,,,,0.421,0.357,0.273
,0.344,,,,,,,,0.42,0.359,0.27
,0.344,,,,,,,,0.419,0.363,0.267
,0.341,,,,,,,,0.42,0.367,0.265
,0.34,,,,,,,,0.42,0.369,0.264
,0.34,,,,,,,,0.419,0.368,0.265
,0.34,,,,,,,,0.419,0.365,0.265
,0.338,,,,,,,,0.42,0.362,0.263
,0.336,,,,,,,,0.42,0.361,0.261
,0.335,,,,,,,,0.419,0.36,0.26
,0.334,,,,,,,,0.419,0.357,0.259
,0.334,,,,,,,,0.42,0.355,0.26
,0.333,,,,,,,,0.42,0.353,0.259
,0.331,,,,,,,,0.421,0.352,0.257
,0.33,,,,,,,,0.419,0.35,0.255
,0.33,,,,,,,,0.415,0.347,0.252
,0.33,,,,,,,,0.408,0.345,0.25
,0.328,,,,,,,,0.401,0.345,0.249
,0.322,,,,,,,,0.395,0.346,0.249
,0.314,,,,,,,,0.39,0.344,0.249
,0.309,,,,,,,,0.383,0.338,0.248
,0.306,,,,,,,,0.377,0.33,0.246
,0.303,,,,,,,,0.373,0.323,0.244
,0.299,,,,,,,,0.369,0.316,0.245
,0.295,,,,,,,,0.366,0.31,0.244
,0.292,,,,,,,,0.359,0.303,0.241
,0.288,,,,,,,,0.351,0.295,0.235
,0.283,,,,,,,,0.342,0.288,0.228
,0.275,,,,,,,,0.335,0.282,0.222
,0.267,,,,,,,,0.327,0.276,0.216
,0.259,,,,,,,,0.319,0.269,0.211
,0.25,,,,,,,,0.31,0.261,0.205
,0.244,,,,,,,,0.304,0.252,0.198
,0.236,,,,,,,,0.299,0.246,0.193
,0.228,,,,,,,,0.293,0.238,0.187
,0.221,,,,,,,,0.284,0.23,0.18
,0.215,,,,,,,,0.272,0.222,0.172
,0.21,,,,,,,,0.259,0.215,0.165
,0.202,,,,,,,,0.249,0.209,0.158
,0.194,,,,,,,,0.24,0.203,0.153
,0.187,,,,,,,,0.231,0.196,0.146
,0.181,,,,,,,,0.221,0.188,0.138
,0.175,,,,,,,,0.211,0.18,0.13
,0.168,,,,,,,,0.201,0.173,0.123
,0.16,,,,,,,,0.191,0.165,0.118
,0.153,,,,,,,,0.182,0.157,0.113
,0.147,,,,,,,,0.174,0.149,0.107
,0.141,,,,,,,,0.166,0.141,0.101
,0.134,,,,,,,,0.159,0.134,0.095
,0.126,,,,,,,,0.151,0.126,0.089
,0.118,,,,,,,,0.143,0.119,0.083
,0.11,,,,,,,,0.135,0.113,0.078
,0.102,,,,,,,,0.128,0.107,0.072
,0.095,,,,,,,,0.121,0.101,0.066
,0.087,,,,,,,,0.115,0.095,0.06
,0.079,,,,,,,,0.109,0.089,0.055
,0.071,,,,,,,,0.103,0.083,0.05
,0.063,,,,,,,,0.097,0.078,0.046
,0.056,,,,,,,,0.092,0.071,0.043
,0.049,,,,,,,,0.086,0.066,0.039
,0.044,,,,,,,,0.08,0.06,0.035
,0.041,,,,,,,,0.074,0.056,0.031
,0.037,,,,,,,,0.068,0.052,0.027
,0.032,,,,,,,,0.062,0.048,0.023
,0.026,,,,,,,,0.056,0.044,0.019
,0.021,,,,,,,,0.05,0.04,0.015
,0.016,,,,,,,,0.045,0.036,0.011
,0.013,,,,,,,,0.041,0.032,0.007
,0.008,,,,,,,,0.039,0.028,0.004
,0.002,,,,,,,,0.037,0.025,0.002
,-0.003,,,,,,,,0.035,0.021,0.0
,-0.008,,,,,,,,0.032,0.017,-0.001
,-0.012,,,,,,,,0.028,0.013,-0.003
,-0.015,,,,,,,,0.025,0.009,-0.005
,-0.017,,,,,,,,0.022,0.005,-0.007
,-0.019,,,,,,,,0.02,0.001,-0.009
,-0.021,,,,,,,,0.017,-0.002,-0.011
,-0.023,,,,,,,,0.013,-0.006,-0.013
,-0.025,,,,,,,,0.009,-0.01,-0.015
,-0.026,,,,,,,,0.007,-0.012,-0.016
,-0.028,,,,,,,,0.006,-0.013,-0.018
,-0.03,,,,,,,,0.004,-0.015,-0.02
,-0.032,,,,,,,,0.002,-0.016,-0.022
,-0.034,,,,,,,,0.0,-0.019,-0.024
,-0.036,,,,,,,,-0.001,-0.023,-0.026
,-0.038,,,,,,,,-0.003,-0.027,-0.028
,-0.04,,,,,,,,-0.005,-0.03,-0.031
,-0.042,,,,,,,,-0.007,-0.032,-0.035
,-0.044,,,,,,,,-0.009,-0.034,-0.039
,-0.046,,,,,,,,-0.01,-0.036,-0.042
,-0.048,,,,,,,,-0.01,-0.038,-0.043
,-0.05,,,,,,,,-0.01,-0.04,-0.045
,-0.052,,,,,,,,-0.011,-0.042,-0.047
,-0.054,,,,,,,,-0.013,-0.043,-0.049
,-0.056,,,,,,,,-0.016,-0.044,-0.049
,-0.058,,,,,,,,-0.019,-0.045,-0.049
,-0.059,,,,,,,,-0.02,-0.044,-0.049
,-0.06,,,,,,,,-0.019,-0.045,-0.05
,-0.06,,,,,,,,-0.019,-0.045,-0.05
,-0.059,,,,,,,,-0.02,-0.044,-0.049
,-0.059,,,,,,,,-0.022,-0.044,-0.049
,-0.06,,,,,,,,-0.025,-0.045,-0.05
,-0.06,,,,,,,,-0.027,-0.046,-0.05
,-0.059,,,,,,,,-0.029,-0.048,-0.049
,-0.059,,,,,,,,-0.03,-0.05,-0.049
,-0.06,,,,,,,,-0.029,-0.051,-0.05
,-0.06,,,,,,,,-0.03,-0.05,-0.05
,-0.059,,,,,,,,-0.031,-0.049,-0.049
,-0.059,,,,,,,,-0.033,-0.049,-0.049
,-0.06,,,,,,,,-0.035,-0.05,-0.05
,-0.062,,,,,,,,-0.035,-0.05,-0.052
,-0.064,,,,,,,,-0.034,-0.049,-0.054
,-0.065,,,,,,,,-0.034,-0.049,-0.055
,-0.064,,,,,,,,-0.034,-0.049,-0.054
,-0.064,,,,,,,,-0.035,-0.05,-0.054
,-0.065,,,,,,,,-0.037,-0.052,-0.055
,-0.065,,,,,,,,-0.039,-0.053,-0.055
,-0.064,,,,,,,,-0.04,-0.055,-0.054
,-0.064,,,,,,,,-0.04,-0.055,-0.054
,-0.065,,,,,,,,-0.039,-0.054,-0.054
,-0.065,,,,,,,,-0.039,-0.054,-0.055
,-0.065,,,,,,,,-0.039,-0.054,-0.055
,-0.064,,,,,,,,-0.04,-0.055,-0.054
,-0.063,,,,,,,,-0.04,-0.055,-0.054
,-0.064,,,,,,,,-0.04,-0.054,-0.055
,-0.066,,,,,,,,-0.039,-0.054,-0.055
,-0.068,,,,,,,,-0.038,-0.055,-0.054
,-0.069,,,,,,,,-0.041,-0.054,-0.055
,-0.07,,,,,,,,-0.048,-0.052,-0.057
,-0.07,,,,,,,,-0.054,-0.05,-0.059
,-0.069,,,,,,,,-0.055,-0.049,-0.06
,-0.07,,,,,,,,-0.052,-0.049,-0.06
,-0.069,,,,,,,,-0.049,-0.05,-0.059
,-0.069,,,,,,,,-0.048,-0.05,-0.059
,-0.07,,,,,,,,-0.049,-0.049,-0.06
,-0.07,,,,,,,,-0.05,-0.049,-0.06
,-0.069,,,,,,,,-0.049,-0.05,-0.059
,-0.069,,,,,,,,-0.049,-0.049,-0.059
,-0.07,,,,,,,,-0.05,-0.05,-0.06
,-0.07,,,,,,,,-0.05,-0.05,-0.06
,-0.069,,,,,,,,-0.049,-0.049,-0.059
,-0.069,,,,,,,,-0.049,-0.049,-0.059
,-0.07,,,,,,,,-0.05,-0.05,-0.06
,-0.07,,,,,,,,-0.05,-0.05,-0.06
,-0.069,,,,,,,,-0.049,-0.05,-0.059
,-0.069,,,,,,,,-0.049,-0.049,-0.059
,-0.07,,,,,,,,-0.05,-0.047,-0.06
,-0.07,,,,,,,,-0.049,-0.045,-0.06
,-0.069,,,,,,,,-0.048,-0.044,-0.059
,-0.069,,,,,,,,-0.046,-0.044,-0.059
,-0.07,,,,,,,,-0.044,-0.045,-0.06
,-0.07,,,,,,,,-0.044,-0.045,-0.06
,-0.069,,,,,,,,-0.045,-0.044,-0.059
,-0.069,,,,,,,,-0.045,-0.044,-0.059
,-0.07,,,,,,,,-0.044,-0.045,-0.06
,-0.07,,,,,,,,-0.044,-0.045,-0.06
,-0.069,,,,,,,,-0.044,-0.044,-0.059
,-0.069,,,,,,,,-0.044,-0.044,-0.059
,-0.07,,,,,,,,-0.045,-0.044,-0.06
,-0.07,,,,,,,,-0.045,-0.044,-0.06
,-0.07,,,,,,,,-0.045,-0.045,-0.06
,-0.069,,,,,,,,-0.044,-0.045,-0.059
,-0.069,,,,,,,,-0.044,-0.045,-0.059
,-0.07,,,,,,,,-0.045,-0.044,-0.06
,-0.07,,,,,,,,-0.046,-0.042,-0.06
,-0.069,,,,,,,,-0.045,-0.04,-0.059
,-0.069,,,,,,,,-0.043,-0.039,-0.059
,-0.07,,,,,,,,-0.041,-0.039,-0.06
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.069,,,,,,,,-0.039,-0.04,-0.059
,-0.07,,,,,,,,-0.04,-0.039,-0.06
,-0.07,,,,,,,,-0.04,-0.038,-0.06
,-0.069,,,,,,,,-0.04,-0.036,-0.059
,-0.069,,,,,,,,-0.039,-0.034,-0.059
,-0.07,,,,,,,,-0.037,-0.034,-0.06
,-0.07,,,,,,,,-0.035,-0.034,-0.06
,-0.069,,,,,,,,-0.034,-0.035,-0.059
,-0.069,,,,,,,,-0.034,-0.035,-0.059
,-0.07,,,,,,,,-0.035,-0.034,-0.06
,-0.07,,,,,,,,-0.035,-0.034,-0.06
,-0.069,,,,,,,,-0.034,-0.035,-0.059
,-0.069,,,,,,,,-0.034,-0.035,-0.059
,-0.07,,,,,,,,-0.034,-0.034,-0.06
,-0.07,,,,,,,,-0.034,-0.034,-0.06
,-0.069,,,,,,,,-0.035,-0.035,-0.059
,-0.069,,,,,,,,-0.035,-0.035,-0.059
,-0.07,,,,,,,,-0.034,-0.034,-0.06
,-0.07,,,,,,,,-0.034,-0.034,-0.06
,-0.069,,,,,,,,-0.034,-0.035,-0.059
,-0.069,,,,,,,,-0.035,-0.034,-0.06
,-0.069,,,,,,,,-0.035,-0.034,-0.06
,-0.07,,,,,,,,-0.034,-0.035,-0.059
,-0.07,,,,,,,,-0.034,-0.035,-0.057
,-0.07,,,,,,,,-0.035,-0.034,-0.055
,-0.07,,,,,,,,-0.034,-0.034,-0.054
,-0.069,,,,,,,,-0.035,-0.035,-0.054
,-0.069,,,,,,,,-0.035,-0.035,-0.054
,-0.07,,,,,,,,-0.034,-0.034,-0.055
,-0.07,,,,,,,,-0.034,-0.034,-0.055
,-0.069,,,,,,,,-0.035,-0.035,-0.054
,-0.069,,,,,,,,-0.035,-0.035,-0.054
,-0.07,,,,,,,,-0.034,-0.034,-0.055
,-0.07,,,,,,,,-0.032,-0.034,-0.055
,-0.07,,,,,,,,-0.03,-0.035,-0.054
,-0.068,,,,,,,,-0.029,-0.035,-0.054
,-0.066,,,,,,,,-0.029,-0.034,-0.055
,-0.065,,,,,,,,-0.029,-0.034,-0.055
,-0.064,,,,,,,,-0.03,-0.035,-0.054
,-0.064,,,,,,,,-0.03,-0.035,-0.054
,-0.065,,,,,,,,-0.029,-0.034,-0.055
,-0.064,,,,,,,,-0.029,-0.034,-0.055
,-0.065,,,,,,,,-0.03,-0.035,-0.054
,-0.065,,,,,,,,-0.03,-0.035,-0.054
,-0.064,,,,,,,,-0.029,-0.034,-0.055
,-0.064,,,,,,,,-0.029,-0.034,-0.055
,-0.065,,,,,,,,-0.03,-0.035,-0.054
,-0.065,,,,,,,,-0.03,-0.035,-0.054
,-0.064,,,,,,,,-0.029,-0.034,-0.055
,-0.064,,,,,,,,-0.029,-0.034,-0.055
,-0.065,,,,,,,,-0.03,-0.035,-0.054
,-0.065,,,,,,,,-0.03,-0.035,-0.052
,-0.064,,,,,,,,-0.03,-0.034,-0.05
,-0.063,,,,,,,,-0.03,-0.034,-0.049
,-0.061,,,,,,,,-0.029,-0.035,-0.05
,-0.059,,,,,,,,-0.029,-0.035,-0.05
,-0.058,,,,,,,,-0.03,-0.034,-0.049
,-0.059,,,,,,,,-0.03,-0.034,-0.049
,-0.06,,,,,,,,-0.029,-0.036,-0.05
,-0.06,,,,,,,,-0.029,-0.038,-0.05
,-0.06,,,,,,,,-0.03,-0.039,-0.05
,-0.059,,,,,,,,-0.031,-0.04,-0.049
,-0.059,,,,,,,,-0.033,-0.04,-0.049
,-0.06,,,,,,,,-0.035,-0.039,-0.05
,-0.06,,,,,,,,-0.036,-0.039,-0.05
,-0.06,,,,,,,,-0.035,-0.04,-0.049
,-0.06,,,,,,,,-0.034,-0.04,-0.049
,-0.059,,,,,,,,-0.034,-0.039,-0.05
,-0.059,,,,,,,,-0.035,-0.039,-0.05
,-0.06,,,,,,,,-0.037,-0.04,-0.049
,-0.06,,,,,,,,-0.039,-0.04,-0.049
,-0.058,,,,,,,,-0.04,-0.039,-0.05
,-0.056,,,,,,,,-0.04,-0.039,-0.05
,-0.055,,,,,,,,-0.039,-0.04,-0.049
,-0.054,,,,,,,,-0.038,-0.04,-0.049
,-0.055,,,,,,,,-0.039,-0.039,-0.05
,-0.055,,,,,,,,-0.041,-0.039,-0.05
,-0.054,,,,,,,,-0.043,-0.04,-0.049
,-0.054,,,,,,,,-0.044,-0.04,-0.05
,-0.055,,,,,,,,-0.045,-0.039,-0.052
,-0.055,,,,,,,,-0.045,-0.039,-0.054
,-0.054,,,,,,,,-0.045,-0.04,-0.055
,-0.054,,,,,,,,-0.045,-0.04,-0.055
,-0.055,,,,,,,,-0.044,-0.039,-0.054
,-0.055,,,,,,,,-0.044,-0.039,-0.054
,-0.054,,,,,,,,-0.044,-0.04,-0.055
,-0.054,,,,,,,,-0.045,-0.04,-0.055
,-0.055,,,,,,,,-0.047,-0.039,-0.054
,-0.055,,,,,,,,-0.049,-0.039,-0.054
,-0.054,,,,,,,,-0.05,-0.04,-0.055
,-0.054,,,,,,,,-0.05,-0.04,-0.055
,-0.055,,,,,,,,-0.05,-0.039,-0.054
,-0.055,,,,,,,,-0.05,-0.039,-0.054
,-0.054,,,,,,,,-0.049,-0.039,-0.055
,-0.054,,,,,,,,-0.049,-0.039,-0.055
,-0.055,,,,,,,,-0.05,-0.04,-0.054
,-0.055,,,,,,,,-0.05,-0.04,-0.054
,-0.054,,,,,,,,-0.049,-0.039,-0.055
,-0.054,,,,,,,,-0.049,-0.039,-0.055
,-0.055,,,,,,,,-0.05,-0.04,-0.054
,-0.055,,,,,,,,-0.05,-0.04,-0.054
,-0.054,,,,,,,,-0.05,-0.04,-0.055
,-0.054,,,,,,,,-0.049,-0.039,-0.055
,-0.054,,,,,,,,-0.049,-0.039,-0.055
,-0.055,,,,,,,,-0.05,-0.04,-0.054
,-0.055,,,,,,,,-0.05,-0.042,-0.053
,-0.054,,,,,,,,-0.049,-0.044,-0.054
,-0.054,,,,,,,,-0.049,-0.045,-0.056
,-0.055,,,,,,,,-0.05,-0.045,-0.058
,-0.055,,,,,,,,-0.05,-0.045,-0.059
,-0.054,,,,,,,,-0.049,-0.044,-0.06
,-0.054,,,,,,,,-0.049,-0.044,-0.06
,-0.055,,,,,,,,-0.051,-0.045,-0.059
,-0.055,,,,,,,,-0.053,-0.045,-0.06
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.054,,,,,,,,-0.055,-0.044,-0.059
,-0.055,,,,,,,,-0.054,-0.045,-0.06
,-0.055,,,,,,,,-0.054,-0.045,-0.06
,-0.054,,,,,,,,-0.055,-0.044,-0.059
,-0.054,,,,,,,,-0.055,-0.044,-0.059
,-0.055,,,,,,,,-0.054,-0.045,-0.06
,-0.055,,,,,,,,-0.054,-0.045,-0.06
,-0.054,,,,,,,,-0.055,-0.044,-0.059
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.055,,,,,,,,-0.055,-0.045,-0.06
,-0.055,,,,,,,,-0.055,-0.045,-0.06
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.055,,,,,,,,-0.055,-0.045,-0.06
,-0.055,,,,,,,,-0.055,-0.045,-0.06
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.055,,,,,,,,-0.055,-0.045,-0.06
,-0.055,,,,,,,,-0.055,-0.045,-0.06
,-0.054,,,,,,,,-0.054,-0.044,-0.059
,-0.054,,,,,,,,-0.054,-0.044,-0.058
,-0.055,,,,,,,,-0.055,-0.045,-0.056
,-0.055,,,,,,,,-0.055,-0.045,-0.054
,-0.054,,,,,,,,-0.054,-0.044,-0.053
,-0.054,,,,,,,,-0.054,-0.044,-0.054
,-0.055,,,,,,,,-0.056,-0.045,-0.055
,-0.055,,,,,,,,-0.058,-0.045,-0.055
,-0.054,,,,,,,,-0.059,-0.045,-0.054
,-0.055,,,,,,,,-0.06,-0.044,-0.054
,-0.055,,,,,,,,-0.06,-0.044,-0.054
,-0.054,,,,,,,,-0.059,-0.045,-0.055
,-0.053,,,,,,,,-0.059,-0.045,-0.055
,-0.054,,,,,,,,-0.06,-0.044,-0.054
,-0.06,,,,,,,,-0.06,-0.044,-0.054
,-0.069,,,,,,,,-0.059,-0.045,-0.055
,-0.077,,,,,,,,-0.059,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.046,-0.055
,-0.079,,,,,,,,-0.06,-0.048,-0.054
,-0.079,,,,,,,,-0.06,-0.05,-0.054
,-0.08,,,,,,,,-0.059,-0.051,-0.055
,-0.08,,,,,,,,-0.059,-0.05,-0.055
,-0.079,,,,,,,,-0.06,-0.048,-0.054
,-0.079,,,,,,,,-0.06,-0.046,-0.054
,-0.08,,,,,,,,-0.059,-0.044,-0.055
,-0.08,,,,,,,,-0.059,-0.044,-0.055
,-0.079,,,,,,,,-0.06,-0.045,-0.054
,-0.079,,,,,,,,-0.06,-0.045,-0.054
,-0.08,,,,,,,,-0.059,-0.044,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.055
,-0.079,,,,,,,,-0.059,-0.045,-0.054
,-0.079,,,,,,,,-0.059,-0.045,-0.054
,-0.08,,,,,,,,-0.06,-0.044,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.055
,-0.08,,,,,,,,-0.06,-0.044,-0.055
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.079,,,,,,,,-0.059,-0.044,-0.054
,-0.08,,,,,,,,-0.06,-0.045,-0.055
,-0.079,,,,,,,,-0.06,-0.045,-0.055
,-0.08,,,,,,,,-0.059,-0.044,-0.054
,-0.08,,,,,,,,-0.059,-0.044,-0.054
,-0.079,,,,,,,,-0.06,-0.045,-0.055
,-0.078,,,,,,,,-0.06,-0.045,-0.055
,-0.076,,,,,,,,-0.059,-0.044,-0.054
,-0.074,,,,,,,,-0.059,-0.044,-0.054
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.075,,,,,,,,-0.059,-0.044,-0.054
,-0.075,,,,,,,,-0.059,-0.044,-0.054
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.075,,,,,,,,-0.059,-0.044,-0.054
,-0.075,,,,,,,,-0.059,-0.044,-0.054
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.075,,,,,,,,-0.059,-0.044,-0.054
,-0.075,,,,,,,,-0.059,-0.044,-0.054
,-0.074,,,,,,,,-0.06,-0.045,-0.055
,-0.075,,,,,,,,-0.06,-0.045,-0.055
,-0.075,,,,,,,,-0.06,-0.045,-0.054
,-0.074,,,,,,,,-0.058,-0.044,-0.054
,-0.074,,,,,,,,-0.056,-0.043,-0.054
,-0.075,,,,,,,,-0.055,-0.045,-0.055
,-0.075,,,,,,,,-0.054,-0.049,-0.055
,-0.074,,,,,,,,-0.055,-0.053,-0.054
,-0.074,,,,,,,,-0.055,-0.057,-0.054
,-0.075,,,,,,,,-0.054,-0.059,-0.055
,-0.075,,,,,,,,-0.054,-0.059,-0.055
,-0.074,,,,,,,,-0.055,-0.057,-0.054
,-0.074,,,,,,,,-0.055,-0.055,-0.054
,-0.075,,,,,,,,-0.054,-0.054,-0.055
,-0.075,,,,,,,,-0.054,-0.054,-0.055
,-0.074,,,,,,,,-0.055,-0.055,-0.054
,-0.074,,,,,,,,-0.055,-0.055,-0.054
,-0.075,,,,,,,,-0.054,-0.054,-0.055
,-0.075,,,,,,,,-0.054,-0.054,-0.055
,-0.074,,,,,,,,-0.055,-0.055,-0.054
,-0.074,,,,,,,,-0.054,-0.055,-0.054
,-0.075,,,,,,,,-0.055,-0.055,-0.055
,-0.075,,,,,,,,-0.055,-0.055,-0.054
,-0.074,,,,,,,,-0.054,-0.054,-0.055
,-0.074,,,,,,,,-0.054,-0.054,-0.055
,-0.075,,,,,,,,-0.055,-0.055,-0.054
,-0.075,,,,,,,,-0.055,-0.055,-0.053
,-0.075,,,,,,,,-0.054,-0.055,-0.051
,-0.075,,,,,,,,-0.054,-0.054,-0.049
,-0.074,,,,,,,,-0.055,-0.052,-0.049
,-0.074,,,,,,,,-0.054,-0.05,-0.049
,-0.075,,,,,,,,-0.053,-0.049,-0.05
,-0.075,,,,,,,,-0.051,-0.049,-0.05
,-0.074,,,,,,,,-0.049,-0.05,-0.049
,-0.074,,,,,,,,-0.049,-0.05,-0.049
,-0.075,,,,,,,,-0.05,-0.049,-0.05
,-0.075,,,,,,,,-0.05,-0.05,-0.05
,-0.074,,,,,,,,-0.049,-0.049,-0.049
,-0.074,,,,,,,,-0.049,-0.049,-0.049
,-0.075,,,,,,,,-0.05,-0.05,-0.05
,-0.074,,,,,,,,-0.05,-0.05,-0.05
,-0.073,,,,,,,,-0.049,-0.049,-0.049
,-0.071,,,,,,,,-0.049,-0.049,-0.049
,-0.069,,,,,,,,-0.049,-0.049,-0.049
,-0.069,,,,,,,,-0.05,-0.05,-0.05
,-0.069,,,,,,,,-0.05,-0.05,-0.05
,-0.07,,,,,,,,-0.049,-0.049,-0.049
,-0.071,,,,,,,,-0.049,-0.047,-0.049
,-0.07,,,,,,,,-0.05,-0.045,-0.05
,-0.068,,,,,,,,-0.05,-0.044,-0.05
,-0.066,,,,,,,,-0.049,-0.044,-0.049
,-0.065,,,,,,,,-0.049,-0.044,-0.049
,-0.064,,,,,,,,-0.05,-0.045,-0.05
,-0.064,,,,,,,,-0.05,-0.045,-0.05
,-0.065,,,,,,,,-0.049,-0.044,-0.048
,-0.065,,,,,,,,-0.049,-0.044,-0.046
,-0.064,,,,,,,,-0.05,-0.045,-0.045
,-0.065,,,,,,,,-0.05,-0.045,-0.044
,-0.064,,,,,,,,-0.05,-0.044,-0.045
,-0.063,,,,,,,,-0.048,-0.044,-0.045
,-0.061,,,,,,,,-0.046,-0.045,-0.044
,-0.06,,,,,,,,-0.045,-0.045,-0.044
,-0.059,,,,,,,,-0.045,-0.044,-0.045
,-0.059,,,,,,,,-0.045,-0.044,-0.045
,-0.06,,,,,,,,-0.044,-0.045,-0.044
,-0.06,,,,,,,,-0.042,-0.045,-0.044
,-0.059,,,,,,,,-0.04,-0.044,-0.045
,-0.058,,,,,,,,-0.039,-0.043,-0.045
,-0.056,,,,,,,,-0.04,-0.041,-0.044
,-0.055,,,,,,,,-0.039,-0.039,-0.044
,-0.054,,,,,,,,-0.037,-0.038,-0.045
,-0.055,,,,,,,,-0.034,-0.039,-0.045
,-0.054,,,,,,,,-0.033,-0.04,-0.044
,-0.054,,,,,,,,-0.034,-0.04,-0.044
,-0.055,,,,,,,,-0.035,-0.039,-0.045
,-0.055,,,,,,,,-0.036,-0.039,-0.045
,-0.054,,,,,,,,-0.035,-0.04,-0.044
,-0.053,,,,,,,,-0.034,-0.04,-0.044
,-0.051,,,,,,,,-0.031,-0.04,-0.045
,-0.05,,,,,,,,-0.03,-0.039,-0.045
,-0.05,,,,,,,,-0.03,-0.037,-0.044
,-0.05,,,,,,,,-0.03,-0.035,-0.044
,-0.049,,,,,,,,-0.028,-0.034,-0.043
,-0.049,,,,,,,,-0.026,-0.034,-0.041
,-0.05,,,,,,,,-0.024,-0.034,-0.039
,-0.05,,,,,,,,-0.024,-0.035,-0.039
,-0.051,,,,,,,,-0.025,-0.035,-0.039
,-0.048,,,,,,,,-0.024,-0.034,-0.04
,-0.044,,,,,,,,-0.022,-0.034,-0.04
,-0.04,,,,,,,,-0.02,-0.035,-0.039
,-0.037,,,,,,,,-0.019,-0.035,-0.039
,-0.035,,,,,,,,-0.019,-0.034,-0.04
,-0.034,,,,,,,,-0.019,-0.034,-0.04
,-0.032,,,,,,,,-0.02,-0.032,-0.039
,-0.03,,,,,,,,-0.02,-0.03,-0.039
,-0.027,,,,,,,,-0.018,-0.027,-0.04
,-0.023,,,,,,,,-0.016,-0.025,-0.04
,-0.019,,,,,,,,-0.014,-0.024,-0.039
,-0.017,,,,,,,,-0.012,-0.024,-0.037
